"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.873804820E1	2.061700821E-2	-6.874412298E-3	-9.245872498E-4	2.175255005E-2
1.874605492E1	2.782821655E-2	-2.880299091E-2	6.131649017E-3	4.051689822E-2
1.875406246E1	4.929304123E-2	-3.149887919E-2	2.284479141E-2	6.280022133E-2
1.876206910E1	4.427003860E-2	-4.861897230E-2	1.334095001E-2	6.709412592E-2
1.877007625E1	3.930473328E-2	-3.980073333E-2	6.208896637E-3	5.628064346E-2
1.877808500E1	5.688667297E-3	-3.362461925E-2	-1.533651352E-2	3.739230672E-2
1.878609394E1	1.533508301E-2	-2.066951990E-2	-5.374670029E-2	5.959112027E-2
1.879409964E1	1.381874084E-3	-1.027953625E-2	-9.719753265E-2	9.774936724E-2
1.880210578E1	-2.208375931E-2	-6.991028786E-3	-1.239418983E-1	1.260879101E-1
1.881011164E1	-2.874040604E-2	-1.255333424E-3	-1.483316422E-1	1.510955422E-1
1.881811336E1	-3.516244888E-2	-1.688969135E-2	-1.346015930E-1	1.401401025E-1
1.882611910E1	-3.438520432E-2	-1.546749473E-2	-1.161103249E-1	1.220786353E-1
1.883412445E1	-3.335380554E-2	-1.610124111E-2	-8.346509933E-2	9.131346624E-2
1.884212941E1	-3.698015213E-2	-2.856564522E-2	-5.571174622E-2	7.271400419E-2
1.885013410E1	-3.551197052E-2	-5.290096998E-2	-1.861953735E-2	6.637996570E-2
1.885813836E1	-7.457256317E-3	-7.250329852E-2	-8.664131165E-4	7.289094347E-2
1.886614175E1	1.593351364E-2	-8.500811458E-2	3.116226196E-2	9.193118607E-2
1.887414644E1	1.775693893E-2	-9.800416231E-2	4.886579514E-2	1.109413838E-1
1.888214937E1	1.254987717E-2	-1.137425601E-1	8.562612534E-2	1.429220163E-1
1.889015191E1	-2.120828629E-2	-9.168410301E-2	6.481504440E-2	1.142661636E-1
1.889815703E1	-5.947542191E-2	-7.516002655E-2	3.904199600E-2	1.034921874E-1
1.890616183E1	-8.088922501E-2	-6.610810757E-2	-5.940914154E-3	1.046357638E-1
1.891416726E1	-7.341241837E-2	-4.994928837E-2	-4.864501953E-2	1.012455061E-1
1.892217355E1	-5.179166794E-2	-4.314026237E-2	-6.725025177E-2	9.521583622E-2
1.893017750E1	-8.868217468E-3	-2.658134699E-2	-4.976415634E-2	5.711115955E-2
1.893818078E1	1.939773560E-2	-3.127631545E-2	3.841400146E-3	3.700319459E-2
1.894618281E1	4.017257690E-2	-3.116381168E-2	4.092025757E-2	6.526474219E-2
1.895418429E1	2.281713486E-2	-2.645999193E-2	4.196262360E-2	5.460416280E-2
1.896218703E1	1.511573792E-2	-2.910822630E-2	1.183128357E-2	3.486765897E-2
1.897019265E1	-7.051467896E-3	-1.258394122E-2	-6.252765656E-3	1.572182733E-2
1.897819902E1	-3.658533096E-2	8.847326040E-3	-2.632141113E-4	3.764081430E-2
1.898620078E1	-6.410264969E-2	2.532577515E-2	-1.160621643E-3	6.893396570E-2
1.899420320E1	-7.306146622E-2	3.240713477E-2	-6.408691406E-3	8.018273851E-2
1.900220550E1	-7.304573059E-2	2.070266008E-2	-8.828639984E-3	7.643444103E-2
1.901021168E1	-4.698944092E-2	1.638868451E-2	1.530122757E-2	5.206461469E-2
1.901821859E1	-3.341484070E-2	9.607940912E-3	3.742361069E-2	5.108219596E-2
1.902622449E1	-4.186534882E-2	3.392815590E-2	4.793596268E-2	7.212269901E-2
1.903422918E1	-4.808855057E-2	3.649947047E-2	2.746009827E-2	6.632327674E-2
1.904223656E1	-3.994274139E-2	2.448371053E-2	-7.373332977E-3	4.742616061E-2
1.905024605E1	-4.154443741E-2	2.908405662E-2	-5.643510818E-2	7.587321045E-2
1.905825336E1	-3.370666504E-2	4.316335917E-2	-7.186985016E-2	9.035756861E-2
1.906626082E1	-3.079652786E-2	2.153128386E-2	-8.960247040E-2	9.716287879E-2
1.907426211E1	-3.489065170E-2	3.581482172E-2	-6.437444687E-2	8.151152336E-2
1.908226636E1	-1.726913452E-2	4.092502594E-2	-9.675216675E-2	1.064615542E-1
1.909026906E1	-1.980304718E-3	4.352495074E-2	-1.243815422E-1	1.317919231E-1
1.909827429E1	-1.511240005E-2	4.849165678E-2	-1.139364243E-1	1.247450768E-1
1.910628265E1	-2.302980423E-2	2.960711718E-2	-1.110005379E-1	1.171668583E-1
1.911429359E1	-1.391172409E-2	1.790076494E-2	-9.630107880E-2	9.893367086E-2
1.912230207E1	2.701759338E-3	1.341420412E-2	-7.944583893E-2	8.061564177E-2
1.913030734E1	5.225658417E-3	1.850590110E-2	-6.758832932E-2	7.027060652E-2
1.913831238E1	5.681514740E-3	-2.763569355E-3	-5.597496033E-2	5.633039241E-2
1.914631691E1	-1.017427444E-2	-1.910030842E-4	-5.906152725E-2	5.993176407E-2
1.915432082E1	-3.952026367E-3	-1.197868586E-2	-5.775880814E-2	5.912010948E-2
1.916232457E1	2.564430237E-3	-1.420170069E-2	-4.710054398E-2	4.926180922E-2
1.917032750E1	-2.649068832E-2	1.212042570E-2	-6.542205811E-2	7.161499126E-2
1.917833097E1	-5.770349503E-2	1.441591978E-2	-8.391523361E-2	1.028556197E-1
1.918633242E1	-3.823709488E-2	7.285505533E-3	-8.595752716E-2	9.436021668E-2
1.919433765E1	-4.415512085E-3	5.623102188E-4	-1.023764610E-1	1.024731805E-1
1.920234496E1	1.256704330E-2	-5.938380957E-3	-6.846666336E-2	6.986328748E-2
1.921035039E1	2.934551239E-2	1.954257488E-3	-2.722120285E-2	4.007458177E-2
1.921835089E1	4.118061066E-2	5.279242992E-3	1.173782349E-2	4.314498350E-2
1.922634820E1	4.347848892E-2	-1.319864392E-2	7.585525513E-3	4.606651059E-2
1.923434980E1	4.314756393E-2	-3.433093429E-2	2.756404877E-2	6.164496822E-2
1.924235191E1	3.796291351E-2	-2.919140458E-2	3.562498093E-2	5.968634827E-2
1.925035359E1	1.711845398E-3	-2.905219793E-2	4.604625702E-2	5.447218010E-2
1.925835660E1	-3.466129303E-2	-1.470533013E-2	3.502178192E-2	5.142156335E-2
1.926635468E1	-3.264141083E-2	-1.240077615E-2	1.196479797E-2	3.691066703E-2
1.927435668E1	-4.256963730E-2	-7.780134678E-3	8.664131165E-4	4.328342855E-2
1.928235625E1	-7.676792145E-2	-5.713790655E-3	9.175777435E-3	7.752519628E-2
1.929035601E1	-1.066346169E-1	1.795950532E-2	-3.723621368E-3	1.082005115E-1
1.929835933E1	-1.055030823E-1	-3.894299269E-3	-9.343624115E-3	1.059875901E-1
1.930636144E1	-8.083391190E-2	7.997304201E-3	-1.706552505E-2	8.300186945E-2
1.931436339E1	-4.203176498E-2	-8.637994528E-3	-1.025962830E-2	4.411965764E-2
1.932236714E1	-1.079702377E-2	1.290172338E-3	8.795261383E-3	1.398559580E-2
1.933036433E1	-1.580238342E-2	1.830336452E-2	2.091646194E-2	3.197228260E-2
1.933836500E1	-1.126718521E-2	1.130187511E-2	1.391458511E-2	2.117303763E-2
1.934636726E1	-6.649494171E-3	-1.745644212E-2	-2.716064453E-3	1.887644432E-2
1.935437011E1	-2.370309830E-2	-2.464842796E-2	-4.559230804E-2	5.699158203E-2
1.936237683E1	-6.232070923E-2	-2.246353030E-2	-4.534959793E-2	8.028117479E-2
1.937038359E1	-1.031608582E-1	-2.273795009E-2	-3.086662292E-2	1.100541932E-1
1.937838660E1	-1.128492355E-1	-1.566860080E-2	-2.599000931E-2	1.168586137E-1
1.938638804E1	-1.105189323E-1	-2.261096239E-2	-3.553009033E-2	1.182712025E-1
1.939439183E1	-9.849309921E-2	-3.913921118E-2	-4.276609421E-2	1.142878264E-1
1.940239601E1	-7.458353043E-2	-3.881576657E-2	-4.515075684E-2	9.543562012E-2
1.941040078E1	-6.256723404E-2	-3.847578168E-2	-2.604722977E-2	7.793268076E-2
1.941840558E1	-3.133440018E-2	-2.848821878E-2	-2.375364304E-2	4.855572882E-2
1.942641050E1	7.236003876E-3	-1.634797454E-2	-2.874660492E-2	3.385237537E-2
1.943441714E1	6.269693375E-2	-3.076604009E-2	-4.819297791E-2	8.485291888E-2
1.944242304E1	8.956670761E-2	-3.090208769E-2	-5.097961426E-2	1.075920778E-1
1.945042754E1	7.321357727E-2	-5.071163177E-3	-5.844163895E-2	9.381561573E-2
1.945842863E1	5.196905136E-2	-9.863078594E-4	-3.948068619E-2	6.527235008E-2
1.946643015E1	4.743051529E-2	5.057454109E-4	-4.920148849E-2	6.834249066E-2
1.947443449E1	3.834533691E-2	-5.145251751E-3	-6.868028641E-2	7.882778837E-2
1.948243894E1	7.516860962E-3	6.017804146E-3	-5.449724197E-2	5.534136381E-2
1.949044238E1	-3.051710129E-2	1.257622242E-2	-1.875829697E-2	3.796483302E-2
1.949844175E1	-3.243732452E-2	1.928097010E-2	-1.190662384E-2	3.956897170E-2
1.950644410E1	-3.188848495E-2	1.427087188E-2	-9.911060333E-3	3.631476798E-2
1.951444363E1	-3.119707108E-2	1.191189885E-2	-3.676557541E-2	4.966747540E-2
1.952244281E1	2.844333649E-3	1.228314638E-2	-1.802062988E-2	2.199338583E-2
1.953043941E1	1.758050919E-2	3.214073181E-2	-3.748607635E-2	5.241475808E-2
1.953843828E1	3.215694427E-2	1.630532742E-2	-2.811002731E-2	4.571768151E-2
1.954644000E1	3.463268280E-2	1.240378618E-2	-9.061336517E-3	3.788646789E-2
1.955444339E1	2.973985672E-2	8.478790522E-3	-2.817821503E-2	4.183731311E-2
1.956244625E1	2.951669693E-2	-2.684593201E-4	-1.608085632E-2	3.361400613E-2
1.957044621E1	2.698373795E-2	5.760490894E-4	-3.995943069E-2	4.822043185E-2
1.957844589E1	7.855415344E-3	-8.372992277E-3	-4.479646683E-2	4.624432928E-2
1.958644871E1	3.129482269E-3	-7.793784142E-3	-4.247665405E-2	4.329899387E-2
1.959445214E1	-1.283168793E-3	4.772841930E-3	-4.039239883E-2	4.069364110E-2
1.960245586E1	-4.595136642E-2	1.973631978E-2	-6.976270676E-2	8.583638884E-2
1.961045875E1	-7.828140259E-2	2.247354388E-2	-9.700250626E-2	1.266590873E-1
1.961846308E1	-9.109258652E-2	2.081820369E-2	-1.173510551E-1	1.500084233E-1
1.962646878E1	-8.004903793E-2	1.950448751E-2	-1.184959412E-1	1.443245010E-1
1.963447421E1	-7.133960724E-2	-6.491839886E-4	-8.618021011E-2	1.118784591E-1
1.964248000E1	-5.073690414E-2	-2.038878202E-2	1.240253448E-3	5.469436994E-2
1.965048437E1	-1.825380325E-2	-1.848149300E-2	3.605318069E-2	4.443645750E-2
1.965849160E1	2.649164200E-2	-3.122764826E-2	6.108474731E-2	7.354127729E-2
1.966649582E1	4.012441635E-2	-4.676994681E-2	6.936931610E-2	9.278738453E-2
1.967450156E1	5.151510239E-2	-5.588021874E-2	5.842208862E-2	9.586211483E-2
1.968250867E1	2.715873718E-2	-4.178923368E-2	4.978036880E-2	7.044162247E-2
1.969051375E1	-1.416063309E-2	-2.128171921E-2	2.456617355E-2	3.545323659E-2
1.969851918E1	-7.958841324E-2	-8.109658957E-3	-7.698535919E-3	8.037007867E-2
1.970652273E1	-1.164922714E-1	2.232521772E-3	-4.457807541E-2	1.247503037E-1
1.971452832E1	-1.249856949E-1	3.075242043E-3	-6.446313858E-2	1.406640582E-1
1.972253542E1	-9.793949127E-2	3.071588278E-2	-4.578542709E-2	1.123917912E-1
1.973054320E1	-6.430196762E-2	2.770882845E-2	-4.105567932E-2	8.116705624E-2
1.973855140E1	-1.638841629E-2	1.787328720E-2	-5.153179169E-3	2.479092252E-2
1.974655593E1	1.914834976E-2	1.056313515E-3	1.188850403E-2	2.256350205E-2
1.975456324E1	4.748821259E-2	-8.553951979E-3	3.372812271E-2	5.887178179E-2
1.976257339E1	5.433416367E-2	-2.297514677E-2	4.595041275E-2	7.477632742E-2
1.977058586E1	5.138254166E-2	-1.846265793E-2	1.764678955E-2	5.737982665E-2
1.977859152E1	3.662109375E-2	2.694785595E-3	1.077747345E-2	3.826905161E-2
1.978659824E1	1.950740814E-2	4.641890526E-3	-3.304481506E-3	2.032254212E-2
1.979460593E1	6.879806519E-3	-2.996712923E-3	-1.476621628E-2	1.656360979E-2
1.980261480E1	-2.968883514E-2	-5.847126245E-3	-3.341102600E-2	4.507673986E-2
1.981061839E1	-5.212593079E-2	2.006146312E-2	-3.273105621E-2	6.473713775E-2
1.981862406E1	-6.286334991E-2	2.212372422E-2	-3.424596786E-2	7.492693942E-2
1.982663058E1	-8.558511734E-2	2.202662826E-2	-3.815793991E-2	9.626013215E-2
1.983463722E1	-7.747697830E-2	1.494395733E-2	-5.861854553E-2	9.829617443E-2
1.984264418E1	-7.195329666E-2	1.548135281E-2	-5.262136459E-2	9.047627975E-2
1.985065000E1	-4.971647263E-2	1.406851411E-2	-3.463983536E-2	6.220585932E-2
1.985865754E1	-1.058292389E-2	-1.581788063E-3	-3.113126755E-2	3.291893301E-2
1.986666710E1	2.378988266E-2	-2.852916718E-3	-4.919052124E-2	5.471567445E-2
1.987467511E1	4.399681091E-2	-9.106844664E-3	-5.302333832E-2	6.949912515E-2
1.988268230E1	4.049730301E-2	-1.548522711E-2	-5.702590942E-2	7.163643036E-2
1.989068468E1	3.953456879E-2	-1.741701365E-2	-5.632925034E-2	7.098816054E-2
1.989868671E1	1.021814346E-2	-5.175799131E-3	-7.027006149E-2	7.119747815E-2
1.990668914E1	-1.146984100E-2	-1.706111431E-2	-8.214092255E-2	8.467449457E-2
1.991469347E1	-2.089357376E-2	-3.393566608E-2	-1.085853577E-1	1.156674144E-1
1.992270039E1	-5.178260803E-2	-2.436557412E-2	-8.003091812E-2	9.838733431E-2
1.993070796E1	-5.843830109E-2	-1.265013218E-2	-6.844091415E-2	9.088024872E-2
1.993872066E1	-6.472349167E-2	-5.884587765E-3	-5.951356888E-2	8.812277587E-2
1.994673195E1	-7.790613174E-2	-6.278842688E-3	-7.234811783E-2	1.065037060E-1
1.995473812E1	-8.382654190E-2	-6.561189890E-3	-7.806205750E-2	1.147328338E-1
1.996274554E1	-6.340217590E-2	-1.137799025E-2	-6.703662872E-2	9.296883436E-2
1.997075183E1	-3.557872772E-2	5.906522274E-4	-5.856657028E-2	6.852910251E-2
1.997876164E1	-7.584571838E-3	-8.816838264E-3	-2.389526367E-2	2.657528914E-2
1.998676832E1	2.517843246E-2	-2.291727066E-2	-1.315546036E-2	3.649960127E-2
1.999477792E1	4.122734070E-2	-3.000059724E-2	-9.623527527E-3	5.188778024E-2
2.000278394E1	3.335762024E-2	-2.531045675E-2	5.871295929E-3	4.228264614E-2
2.001079152E1	6.255149841E-3	-1.605769992E-2	3.580188751E-2	3.973350948E-2
2.001879777E1	3.134250641E-3	-9.463250637E-3	-6.110668182E-3	1.169260045E-2
2.002680050E1	-4.808902740E-3	-1.013839245E-2	-3.123235703E-2	3.318693527E-2
2.003480394E1	-1.066493988E-2	-1.302400231E-2	-1.304006577E-2	2.129340025E-2
2.004280726E1	-7.429122925E-3	-2.064234018E-2	3.116130829E-3	2.215870815E-2
2.005081089E1	-1.647424698E-2	-4.193514585E-3	3.146600723E-2	3.576445147E-2
2.005881621E1	-3.526067734E-2	9.802848101E-3	4.557704926E-2	5.845236194E-2
2.006681851E1	-3.759145737E-2	2.248585224E-3	2.639341354E-2	4.598680333E-2
2.007482043E1	-3.758811951E-2	1.805573702E-3	2.401781082E-2	4.464282766E-2
2.008282191E1	-6.416416168E-2	-1.005679369E-3	1.224374771E-2	6.532962876E-2
2.009082617E1	-5.012655258E-2	5.911976099E-3	1.968240738E-2	5.417582390E-2
2.009883207E1	-4.566383362E-2	1.536211371E-2	-1.119470596E-2	4.946212369E-2
2.010683890E1	-2.943801880E-2	1.785343885E-2	-1.798582077E-2	3.884368647E-2
2.011484504E1	-3.265476227E-2	1.544052362E-2	-5.089426041E-2	6.240968684E-2
2.012284843E1	-3.614854813E-2	5.947649479E-3	-4.289960861E-2	5.641337151E-2
2.013084878E1	-6.248474121E-3	2.278393507E-2	-4.917621613E-2	5.455686353E-2
2.013885543E1	1.381921768E-2	1.576265693E-2	-3.850889206E-2	4.384480469E-2
2.014685793E1	2.426004410E-2	1.446902752E-3	-4.695177078E-2	5.286881923E-2
2.015486281E1	-3.281116486E-3	1.321026683E-2	-4.365205765E-2	4.572503704E-2
2.016286523E1	-5.927467346E-2	7.731616497E-4	-6.688308716E-2	8.937243446E-2
2.017086546E1	-8.862209320E-2	-1.408660412E-2	-7.358360291E-2	1.160467769E-1
2.017886871E1	-1.250114441E-1	-1.437586546E-2	-7.800388336E-2	1.480511144E-1
2.018687433E1	-1.179866791E-1	-7.349699736E-3	-9.942674637E-2	1.544686131E-1
2.019487757E1	-1.130824089E-1	-9.678065777E-3	-8.036279678E-2	1.390664419E-1
2.020288300E1	-9.387588501E-2	-1.674062014E-2	-7.083129883E-2	1.187855338E-1
2.021088769E1	-7.693052292E-2	-2.842661738E-2	-7.337665558E-2	1.100477692E-1
2.021888949E1	-5.031490326E-2	-4.002755880E-2	-6.642055511E-2	9.244179301E-2
2.022688976E1	2.823352814E-3	-3.483867645E-2	-5.960226059E-2	6.909510956E-2
2.023489390E1	2.968263626E-2	-3.933876753E-2	-4.563951492E-2	6.716816842E-2
2.024289628E1	5.921840668E-2	-3.432318568E-2	-3.188371658E-2	7.550809326E-2
2.025090175E1	7.700777054E-2	-2.975252271E-2	-2.785015106E-2	8.712657600E-2
2.025890636E1	1.093177795E-1	-8.690893650E-3	-3.828477859E-2	1.161534882E-1
2.026691019E1	7.480859756E-2	6.968587637E-3	-4.406356812E-2	8.710043351E-2
2.027491136E1	3.332710266E-2	5.469650030E-3	-3.800725937E-2	5.084451404E-2
2.028291175E1	3.874778748E-3	6.084054708E-3	-4.155731201E-2	4.217866539E-2
2.029091117E1	-8.685588837E-3	-3.996789455E-4	-2.126741409E-2	2.297612019E-2
2.029891168E1	2.646923065E-3	1.481720805E-2	-2.728128433E-2	3.115805403E-2
2.030691144E1	-2.197313309E-2	1.575294137E-2	9.824752808E-3	2.876629116E-2
2.031490984E1	-3.480291367E-2	2.404335141E-2	1.593303680E-2	4.520162838E-2
2.032291390E1	-4.068183899E-2	2.538827062E-2	1.501941681E-2	5.025096208E-2
2.033091433E1	-5.871391296E-2	2.929010987E-2	1.183843613E-2	6.667370308E-2
2.033891425E1	-5.545473099E-2	4.769691825E-2	-7.919788361E-3	7.357272760E-2
2.034691257E1	-5.969810486E-2	4.266571999E-2	-2.507019043E-2	7.754187149E-2
2.035491042E1	-5.244493484E-2	3.557619452E-2	-3.709840775E-2	7.343315780E-2
2.036291207E1	-4.546642303E-2	2.653685212E-2	-2.979087830E-2	6.048881362E-2
2.037091152E1	-1.975870132E-2	2.972260118E-2	4.153728485E-3	3.593177923E-2
2.037891296E1	9.202957153E-4	2.595728636E-2	-2.435207367E-3	2.608750456E-2
2.038691336E1	1.421546936E-2	-4.009544849E-3	1.266527176E-2	1.945675019E-2
2.039491210E1	2.302122116E-2	-1.253631711E-2	-3.573894501E-3	2.645578561E-2
2.040291515E1	3.413391113E-2	-6.976783276E-3	-1.973533630E-2	4.004101514E-2
2.041092121E1	9.686946869E-3	5.613476038E-3	-3.375625610E-2	3.556448902E-2
2.041893011E1	-1.445102692E-2	1.083523035E-2	-5.996847153E-2	6.262948166E-2
2.042693886E1	-2.415132523E-2	-3.088682890E-3	-9.820556641E-2	1.011788503E-1
2.043494378E1	-4.802989960E-2	-2.615302801E-3	-1.198220253E-1	1.291163383E-1
2.044295132E1	-6.232166290E-2	7.425934076E-3	-8.398628235E-2	1.048466966E-1
2.045096027E1	-6.705808640E-2	8.084893227E-3	-5.053758621E-2	8.435757269E-2
2.045897164E1	-6.447553635E-2	-1.019003987E-2	-1.959419250E-2	6.815323969E-2
2.046698168E1	-4.749011993E-2	-2.612164617E-2	-3.042697906E-3	5.428544833E-2
2.047498699E1	-4.494667053E-2	-4.229453206E-2	1.836729050E-2	6.439245293E-2
2.048298976E1	-3.275489807E-2	-4.193389416E-2	3.494548798E-2	6.365942159E-2
2.049099261E1	-1.815176010E-2	-2.987462282E-2	2.997636795E-2	4.604956155E-2
2.049899863E1	-1.778459549E-2	-3.027883172E-2	1.535987854E-2	3.832786657E-2
2.050700355E1	-2.471303940E-2	-2.848362923E-2	-8.742809296E-3	3.871031083E-2
2.051500918E1	-1.955461502E-2	-8.062392473E-3	-3.529787064E-2	4.115002810E-2
2.052301832E1	-1.449060440E-2	9.890496731E-3	-3.783893585E-2	4.170832780E-2
2.053102535E1	-4.564237595E-2	1.518219709E-3	-4.015684128E-2	6.081203314E-2
2.053903230E1	-4.806327820E-2	1.001915336E-2	-4.008436203E-2	6.338152905E-2
2.054703867E1	-9.776115417E-3	1.637712121E-2	-3.763484955E-2	4.219199488E-2
2.055504246E1	2.057552338E-3	2.048522234E-2	-3.271198273E-2	3.865167098E-2
2.056304398E1	2.000331879E-3	2.708467841E-2	-3.743028641E-2	4.624508053E-2
2.057104418E1	-1.721525192E-2	2.674120665E-2	-3.018569946E-2	4.384784469E-2
2.057904367E1	-3.175973892E-2	1.216667891E-2	-3.483009338E-2	4.868104864E-2
2.058704339E1	-2.252578735E-2	2.177327871E-2	-2.500152588E-2	4.008195427E-2
2.059504254E1	-3.248691559E-2	4.178583622E-4	-1.754379272E-2	3.692369095E-2
2.060304261E1	-9.170055389E-3	5.618155003E-3	-3.414154053E-4	1.075965362E-2
2.061104777E1	2.168655396E-3	-1.760557294E-2	9.669303894E-3	2.020283897E-2
2.061905218E1	4.001140594E-3	-9.849786758E-3	2.442264557E-2	2.663631059E-2
2.062705402E1	3.364086151E-3	-2.128586173E-2	2.008056641E-2	2.945562989E-2
2.063505589E1	5.309104919E-3	-1.840570569E-2	2.038908005E-2	2.797626105E-2
2.064305679E1	1.007509232E-2	-1.332336664E-2	-1.312589645E-2	2.124402837E-2
2.065105617E1	1.491785049E-2	-1.070246100E-2	-4.909038544E-2	5.241136210E-2
2.065905480E1	-1.706600189E-3	-1.045578718E-2	-5.878019333E-2	5.972727264E-2
2.066705726E1	-1.473426819E-3	-1.250556111E-2	-6.854581833E-2	6.969282069E-2
2.067505933E1	-3.918170929E-3	-2.152574062E-2	-5.895900726E-2	6.288778983E-2
2.068306371E1	-6.515502930E-3	-2.334630489E-2	-3.010463715E-2	3.864959131E-2
2.069106554E1	-4.287004471E-2	-2.055060863E-2	3.721237183E-3	4.768664231E-2
2.069906726E1	-3.858518600E-2	-1.068586111E-2	8.869647980E-3	4.100822920E-2
2.070707086E1	-3.676700592E-2	-3.429177403E-2	-2.690792084E-3	5.034857349E-2
2.071507535E1	-4.693841934E-2	-2.474179864E-2	-1.182556152E-2	5.436189581E-2
2.072308074E1	-6.195068359E-2	-1.308268309E-2	-1.851320267E-2	6.596804126E-2
2.073108816E1	-5.550956726E-2	-2.779015899E-2	-2.752399445E-2	6.790563500E-2
2.073909410E1	-3.706455231E-2	-1.634994149E-2	-3.654956818E-2	5.456163999E-2
2.074709726E1	-1.378250122E-2	-1.682239771E-2	-6.716251373E-2	7.059570564E-2
2.075510211E1	-1.213788986E-2	-1.736891270E-2	-5.939674377E-2	6.306330684E-2
2.076310312E1	1.135730743E-2	-1.781791449E-2	-4.228496552E-2	4.727033761E-2
2.077110687E1	2.283763885E-2	-8.743137121E-3	-3.471374512E-2	4.246226908E-2
2.077911007E1	-6.069183350E-3	-2.182483673E-3	-4.173421860E-2	4.222964863E-2
2.078711328E1	-1.555252075E-2	-4.864931107E-4	-6.092405319E-2	6.287970924E-2
2.079511804E1	-4.399442673E-2	8.465558290E-3	-8.504962921E-2	9.612811602E-2
2.080312527E1	-6.999588013E-2	3.353327513E-3	-7.331132889E-2	1.014160687E-1
2.081113339E1	-6.007957458E-2	-4.006981850E-3	-5.679559708E-2	8.277288827E-2
2.081913941E1	-4.797124863E-2	8.235871792E-4	-1.380443573E-2	4.992475775E-2
2.082714511E1	-4.312896729E-2	3.451108932E-3	1.966333389E-2	4.752541080E-2
2.083515269E1	-2.154636383E-2	-1.326325536E-2	3.878974915E-2	4.631203273E-2
2.084315976E1	2.160882950E-2	-2.284872532E-2	4.353380203E-2	5.370472680E-2
2.085116382E1	5.275154114E-2	-2.793151140E-2	3.874683380E-2	7.116327389E-2
2.085916836E1	8.380556107E-2	-2.392703295E-2	2.447175980E-2	9.052481427E-2
2.086717168E1	5.488491058E-2	-1.067623496E-2	1.987838745E-2	5.934210723E-2
2.087517656E1	2.095174789E-2	-5.062997341E-3	-1.564979553E-2	2.663692516E-2
2.088317796E1	1.575946808E-3	1.703867316E-2	-5.849027634E-2	6.094187737E-2
2.089118144E1	-2.981662750E-2	3.426232934E-2	-9.171485901E-2	1.023452678E-1
2.089918433E1	-2.774095535E-2	4.449534416E-2	-9.857559204E-2	1.116536771E-1
2.090718832E1	-6.400585175E-2	5.042493343E-2	-7.909727097E-2	1.135596814E-1
2.091518847E1	-6.697463989E-2	4.483267665E-2	-6.426572800E-2	1.030808182E-1
2.092319058E1	-3.381061554E-2	3.740018606E-2	-3.286457062E-2	6.018315082E-2
2.093118832E1	-1.737642288E-2	3.984582424E-2	-1.107788086E-2	4.485921562E-2
2.093919007E1	1.537799835E-3	2.802973986E-2	2.979326248E-2	4.093494392E-2
2.094719683E1	1.091718674E-2	1.620584726E-2	5.147981644E-2	5.506347203E-2
2.095520086E1	-3.564834595E-3	-1.004970074E-2	2.762079239E-2	2.960764602E-2
2.096320316E1	-2.761077881E-2	-1.759237051E-2	2.053356171E-2	3.864548826E-2
2.097120851E1	-6.125497818E-2	-8.588939905E-3	-3.287315369E-3	6.194149403E-2
2.097920945E1	-5.410909653E-2	-9.453177452E-3	-2.715826035E-2	6.127583533E-2
2.098721179E1	-3.276538849E-2	-7.999986410E-3	-4.371833801E-2	5.521651514E-2
2.099521586E1	-2.811288834E-2	7.657080889E-3	-5.792617798E-2	6.484140246E-2
2.100321828E1	-9.266853333E-3	2.569559216E-2	-5.524778366E-2	6.163161224E-2
2.101121863E1	-3.586483002E-2	2.218735218E-2	-3.823709488E-2	5.692661990E-2
2.101922191E1	-6.012010574E-2	1.844239235E-2	-5.469560623E-2	8.334361578E-2
2.102722214E1	-8.192396164E-2	5.273908377E-3	-6.402111053E-2	1.041059662E-1
2.103522254E1	-7.016897202E-2	-1.237681508E-2	-6.142044067E-2	9.407093450E-2
2.104322668E1	-5.608081818E-2	-2.732574940E-2	-6.597328186E-2	9.079773492E-2
2.105123066E1	-4.460763931E-2	-4.679441452E-2	-3.446292877E-2	7.326153271E-2
2.105923320E1	-2.125549316E-2	-6.599536538E-2	1.386308670E-2	7.070621906E-2
2.106723726E1	-3.938674927E-4	-7.545754313E-2	3.352069855E-2	8.256896014E-2
2.107524031E1	2.529859543E-2	-8.261561394E-2	2.202701569E-2	8.916584557E-2
2.108324101E1	3.897523880E-2	-7.579910755E-2	2.016305923E-2	8.758494678E-2
2.109124304E1	4.100894928E-2	-7.159280777E-2	1.327848434E-2	8.356782989E-2
2.109924652E1	3.833007812E-2	-6.064546108E-2	-2.715826035E-2	7.671139383E-2
2.110724933E1	3.584289551E-2	-3.074616194E-2	-3.660202026E-2	5.974736412E-2
